,Date,Area,Prod
59,2013-01-01,Arkansas,97.698
60,2012-12-01,Arkansas,99.455
61,2012-11-01,Arkansas,97.008
62,2012-10-01,Arkansas,99.539
63,2012-09-01,Arkansas,96.018
64,2012-08-01,Arkansas,98.326
65,2012-07-01,Arkansas,95.721
66,2012-06-01,Arkansas,92.884
67,2012-05-01,Arkansas,95.878
68,2012-04-01,Arkansas,93.716
69,2012-03-01,Arkansas,95.788
70,2012-02-01,Arkansas,85.615
71,2012-01-01,Arkansas,95.797
72,2011-12-01,Arkansas,99.928
73,2011-11-01,Arkansas,94.177
74,2011-10-01,Arkansas,96.95
75,2011-09-01,Arkansas,93.123
76,2011-08-01,Arkansas,95.303
77,2011-07-01,Arkansas,87.539
78,2011-06-01,Arkansas,92.249
79,2011-05-01,Arkansas,88.515
80,2011-04-01,Arkansas,84.964
81,2011-03-01,Arkansas,83.854
82,2011-02-01,Arkansas,74.261
83,2011-01-01,Arkansas,81.082
84,2010-12-01,Arkansas,86.39
85,2010-11-01,Arkansas,81.415
86,2010-10-01,Arkansas,83.809
87,2010-09-01,Arkansas,80.488
88,2010-08-01,Arkansas,82.38
89,2010-07-01,Arkansas,79.934
90,2010-06-01,Arkansas,75.411
91,2010-05-01,Arkansas,76.475
92,2010-04-01,Arkansas,73.424
93,2010-03-01,Arkansas,72.458
94,2010-02-01,Arkansas,64.169
95,2010-01-01,Arkansas,70.073
96,2009-12-01,Arkansas,70.419
97,2009-11-01,Arkansas,66.448
98,2009-10-01,Arkansas,62.797
99,2009-09-01,Arkansas,47.067
100,2009-08-01,Arkansas,63.384
101,2009-07-01,Arkansas,56.932
102,2009-06-01,Arkansas,56.255
103,2009-05-01,Arkansas,56.218
104,2009-04-01,Arkansas,53.142
105,2009-03-01,Arkansas,51.973
106,2009-02-01,Arkansas,45.476
107,2009-01-01,Arkansas,49.673
108,2008-12-01,Arkansas,46.966
109,2008-11-01,Arkansas,42.579
110,2008-10-01,Arkansas,42.558
111,2008-09-01,Arkansas,39.412
112,2008-08-01,Arkansas,40.631
113,2008-07-01,Arkansas,38.869
114,2008-06-01,Arkansas,35.806
115,2008-05-01,Arkansas,35.331
116,2008-04-01,Arkansas,33.043
117,2008-03-01,Arkansas,32.973
118,2008-02-01,Arkansas,29.082
119,2008-01-01,Arkansas,29.068
120,2007-12-01,Arkansas,28.562
121,2007-11-01,Arkansas,26.925
122,2007-10-01,Arkansas,26.634
123,2007-09-01,Arkansas,24.25
124,2007-08-01,Arkansas,23.921
125,2007-07-01,Arkansas,22.595
126,2007-06-01,Arkansas,21.441
127,2007-05-01,Arkansas,21.011
128,2007-04-01,Arkansas,19.459
129,2007-03-01,Arkansas,19.649
130,2007-02-01,Arkansas,16.848
131,2007-01-01,Arkansas,18.43
132,2006-12-01,Arkansas,28.55
133,2006-11-01,Arkansas,26.928
134,2006-10-01,Arkansas,26.472
135,2006-09-01,Arkansas,24.198
136,2006-08-01,Arkansas,23.956
137,2006-07-01,Arkansas,22.642
138,2006-06-01,Arkansas,21.471
139,2006-05-01,Arkansas,21.048
140,2006-04-01,Arkansas,19.566
141,2006-03-01,Arkansas,19.757
142,2006-02-01,Arkansas,16.947
143,2006-01-01,Arkansas,18.546
0,2017-12-01,California,16.381
1,2017-11-01,California,15.945
2,2017-10-01,California,17.49
3,2017-09-01,California,16.356
4,2017-08-01,California,16.754
5,2017-07-01,California,19.184
6,2017-06-01,California,16.461
7,2017-05-01,California,17.009
8,2017-04-01,California,16.517
9,2017-03-01,California,16.9
10,2017-02-01,California,14.938
11,2017-01-01,California,15.927
12,2016-12-01,California,15.545
13,2016-11-01,California,15.333
14,2016-10-01,California,16.009
15,2016-09-01,California,15.871
16,2016-08-01,California,16.437
17,2016-07-01,California,16.557
18,2016-06-01,California,15.928
19,2016-05-01,California,17.202
20,2016-04-01,California,15.476
21,2016-03-01,California,16.788
22,2016-02-01,California,15.969
23,2016-01-01,California,17.314
24,2015-12-01,California,17.376
25,2015-11-01,California,16.981
26,2015-10-01,California,17.475
27,2015-09-01,California,17.361
28,2015-08-01,California,18.405
29,2015-07-01,California,18.166
30,2015-06-01,California,18.546
31,2015-05-01,California,20.138
32,2015-04-01,California,19.557
33,2015-03-01,California,20.24
34,2015-02-01,California,19.069
35,2015-01-01,California,20.863
36,2014-12-01,California,18.836
37,2014-11-01,California,18.254
38,2014-10-01,California,18.678
39,2014-09-01,California,17.837
40,2014-08-01,California,18.634
41,2014-07-01,California,18.565
42,2014-06-01,California,18.06
43,2014-05-01,California,19.45
44,2014-04-01,California,18.925
45,2014-03-01,California,19.574
46,2014-02-01,California,18.45
47,2014-01-01,California,20.523
48,2013-12-01,California,19.656
49,2013-11-01,California,19.26
50,2013-10-01,California,19.869
51,2013-09-01,California,19.826
52,2013-08-01,California,20.567
53,2013-07-01,California,20.498
54,2013-06-01,California,19.748
55,2013-05-01,California,20.244
56,2013-04-01,California,19.908
57,2013-03-01,California,20.371
58,2013-02-01,California,18.32
59,2013-01-01,California,19.746
60,2012-12-01,California,19.958
61,2012-11-01,California,18.582
62,2012-10-01,California,20.758
63,2012-09-01,California,18.926
64,2012-08-01,California,20.222
65,2012-07-01,California,19.685
66,2012-06-01,California,19.112
67,2012-05-01,California,20.346
68,2012-04-01,California,18.869
69,2012-03-01,California,18.237
70,2012-02-01,California,19.226
71,2012-01-01,California,20.148
72,2011-12-01,California,19.395
73,2011-11-01,California,18.714
74,2011-10-01,California,18.736
75,2011-09-01,California,18.907
76,2011-08-01,California,19.894
77,2011-07-01,California,20.275
78,2011-06-01,California,19.715
79,2011-05-01,California,20.222
80,2011-04-01,California,20.412
81,2011-03-01,California,20.913
82,2011-02-01,California,19.757
83,2011-01-01,California,21.142
84,2010-12-01,California,22.211
85,2010-11-01,California,21.427
86,2010-10-01,California,22.126
87,2010-09-01,California,22.13
88,2010-08-01,California,22.596
89,2010-07-01,California,23.742
90,2010-06-01,California,22.814
91,2010-05-01,California,23.732
92,2010-04-01,California,22.672
93,2010-03-01,California,23.9
94,2010-02-01,California,21.962
95,2010-01-01,California,24.284
96,2009-12-01,California,21.287
97,2009-11-01,California,20.627
98,2009-10-01,California,21.219
99,2009-09-01,California,21.242
100,2009-08-01,California,21.669
101,2009-07-01,California,22.77
102,2009-06-01,California,21.921
103,2009-05-01,California,22.871
104,2009-04-01,California,21.884
105,2009-03-01,California,22.988
106,2009-02-01,California,21.069
107,2009-01-01,California,23.307
108,2008-12-01,California,22.796
109,2008-11-01,California,22.101
110,2008-10-01,California,22.823
111,2008-09-01,California,22.976
112,2008-08-01,California,23.341
113,2008-07-01,California,24.57
114,2008-06-01,California,23.53
115,2008-05-01,California,24.458
116,2008-04-01,California,23.567
117,2008-03-01,California,24.661
118,2008-02-01,California,22.663
119,2008-01-01,California,25.012
120,2007-12-01,California,23.658
121,2007-11-01,California,23.054
122,2007-10-01,California,23.693
123,2007-09-01,California,23.675
124,2007-08-01,California,24.212
125,2007-07-01,California,25.418
126,2007-06-01,California,24.512
127,2007-05-01,California,25.549
128,2007-04-01,California,24.498
129,2007-03-01,California,25.703
130,2007-02-01,California,23.578
131,2007-01-01,California,26.089
132,2006-12-01,California,24.29
133,2006-11-01,California,23.739
134,2006-10-01,California,24.405
135,2006-09-01,California,24.309
136,2006-08-01,California,24.843
137,2006-07-01,California,26.049
138,2006-06-01,California,25.09
139,2006-05-01,California,26.148
140,2006-04-01,California,25.054
141,2006-03-01,California,26.358
142,2006-02-01,California,24.159
143,2006-01-01,California,26.709
0,2017-12-01,Colorado,139.134
1,2017-11-01,Colorado,130.878
2,2017-10-01,Colorado,135.843
3,2017-09-01,Colorado,129.244
4,2017-08-01,Colorado,132.139
5,2017-07-01,Colorado,128.886
6,2017-06-01,Colorado,123.568
7,2017-05-01,Colorado,127.6
8,2017-04-01,Colorado,125.913
9,2017-03-01,Colorado,131.268
10,2017-02-01,Colorado,119.188
11,2017-01-01,Colorado,132.272
12,2016-12-01,Colorado,133.651
13,2016-11-01,Colorado,131.383
14,2016-10-01,Colorado,135.59
15,2016-09-01,Colorado,127.03
16,2016-08-01,Colorado,132.323
17,2016-07-01,Colorado,129.646
18,2016-06-01,Colorado,126.322
19,2016-05-01,Colorado,133.551
20,2016-04-01,Colorado,129.439
21,2016-03-01,Colorado,132.877
22,2016-02-01,Colorado,124.292
23,2016-01-01,Colorado,134.299
24,2015-12-01,Colorado,134.766
25,2015-11-01,Colorado,132.46
26,2015-10-01,Colorado,137.398
27,2015-09-01,Colorado,129.807
28,2015-08-01,Colorado,136.132
29,2015-07-01,Colorado,132.746
30,2015-06-01,Colorado,130.081
31,2015-05-01,Colorado,132.92
